20210104 114000000,1.22060,1.22080,0
20210104 114100000,1.22067,1.22087,0
20210104 114200000,1.22076,1.22096,0
20210104 114300000,1.22086,1.22106,0
20210104 114400000,1.22015,1.22035,0
20210104 114500000,1.22030,1.22050,0
20210104 114600000,1.22048,1.22068,0
20210104 114700000,1.22068,1.22088,0
20210104 114800000,1.22091,1.22111,0
20210104 114900000,1.22033,1.22053,0
20210104 115000000,1.22062,1.22082,0
20210104 115100000,1.22094,1.22114,0
20210104 115200000,1.22130,1.22150,0
20210104 115300000,1.22085,1.22105,0
20210104 115400000,1.22126,1.22146,0
20210104 115500000,1.22172,1.22192,0
20210104 115600000,1.22220,1.22240,0
20210104 115700000,1.22272,1.22292,0
20210104 115800000,1.22244,1.22264,0
20210104 115900000,1.22302,1.22322,0
20210104 120000000,1.22364,1.22384,0
20210104 120100000,1.22428,1.22448,0
20210104 120200000,1.22496,1.22516,0
20210104 120300000,1.22482,1.22502,0
20210104 120400000,1.22555,1.22575,0
20210104 120500000,1.22630,1.22650,0
20210104 120600000,1.22708,1.22728,0
20210104 120700000,1.22703,1.22723,0
20210104 120800000,1.22784,1.22804,0
20210104 120900000,1.22867,1.22887,0
20210104 121000000,1.22951,1.22971,0
20210104 121100000,1.23036,1.23056,0
20210104 121200000,1.23038,1.23058,0
20210104 121300000,1.23124,1.23144,0
20210104 121400000,1.23211,1.23231,0
20210104 121500000,1.23298,1.23318,0
20210104 121600000,1.23300,1.23320,0
20210104 121700000,1.23386,1.23406,0
20210104 121800000,1.23470,1.23490,0
20210104 121900000,1.23554,1.23574,0
20210104 122000000,1.23636,1.23656,0
20210104 122100000,1.23633,1.23653,0
20210104 122200000,1.23711,1.23731,0
20210104 122300000,1.23788,1.23808,0
20210104 122400000,1.23862,1.23882,0
20210104 122500000,1.23933,1.23953,0
20210104 122600000,1.23918,1.23938,0
20210104 122700000,1.23983,1.24003,0
20210104 122800000,1.24045,1.24065,0
20210104 122900000,1.24104,1.24124,0
20210104 123000000,1.24076,1.24096,0
20210104 123100000,1.24127,1.24147,0
20210104 123200000,1.24175,1.24195,0
20210104 123300000,1.24219,1.24239,0
20210104 123400000,1.24259,1.24279,0
20210104 123500000,1.24211,1.24231,0
20210104 123600000,1.24243,1.24263,0
20210104 123700000,1.24271,1.24291,0
20210104 123800000,1.24295,1.24315,0
20210104 123900000,1.24232,1.24252,0
20210104 124000000,1.24248,1.24268,0
20210104 124100000,1.24260,1.24280,0
20210104 124200000,1.24269,1.24289,0
20210104 124300000,1.24274,1.24294,0
20210104 124400000,1.24192,1.24212,0
20210104 124500000,1.24190,1.24210,0
20210104 124600000,1.24185,1.24205,0
20210104 124700000,1.24177,1.24197,0
20210104 124800000,1.24167,1.24187,0
20210104 124900000,1.24070,1.24090,0
20210104 125000000,1.24055,1.24075,0
20210104 125100000,1.24037,1.24057,0
20210104 125200000,1.24018,1.24038,0
20210104 125300000,1.23914,1.23934,0
20210104 125400000,1.23891,1.23911,0
20210104 125500000,1.23868,1.23888,0
20210104 125600000,1.23844,1.23864,0
20210104 125700000,1.23820,1.23840,0
20210104 125800000,1.23712,1.23732,0
20210104 125900000,1.23687,1.23707,0
20210104 130000000,1.23663,1.23683,0
20210104 130100000,1.23639,1.23659,0
20210104 130200000,1.23533,1.23553,0
20210104 130300000,1.23511,1.23531,0
20210104 130400000,1.23491,1.23511,0
20210104 130500000,1.23472,1.23492,0
20210104 130600000,1.23455,1.23475,0
20210104 130700000,1.23356,1.23376,0
20210104 130800000,1.23343,1.23363,0
20210104 130900000,1.23333,1.23353,0
20210104 131000000,1.23325,1.23345,0
20210104 131100000,1.23319,1.23339,0
20210104 131200000,1.23233,1.23253,0
20210104 131300000,1.23233,1.23253,0
20210104 131400000,1.23236,1.23256,0
20210104 131500000,1.23243,1.23263,0
20210104 131600000,1.23168,1.23188,0
20210104 131700000,1.23181,1.23201,0
20210104 131800000,1.23196,1.23216,0
20210104 131900000,1.23215,1.23235,0
20210104 132000000,1.23236,1.23256,0
20210104 132100000,1.23177,1.23197,0
20210104 132200000,1.23204,1.23224,0
20210104 132300000,1.23234,1.23254,0
20210104 132400000,1.23267,1.23287,0
20210104 132500000,1.23219,1.23239,0
20210104 132600000,1.23256,1.23276,0
20210104 132700000,1.23296,1.23316,0
20210104 132800000,1.23338,1.23358,0
20210104 132900000,1.23382,1.23402,0
20210104 133000000,1.23343,1.23363,0
20210104 133100000,1.23390,1.23410,0
20210104 133200000,1.23438,1.23458,0
20210104 133300000,1.23486,1.23506,0
20210104 133400000,1.23536,1.23556,0
20210104 133500000,1.23501,1.23521,0
20210104 133600000,1.23551,1.23571,0
20210104 133700000,1.23601,1.23621,0
20210104 133800000,1.23650,1.23670,0
20210104 133900000,1.23615,1.23635,0
20210104 134000000,1.23662,1.23682,0
20210104 134100000,1.23709,1.23729,0
20210104 134200000,1.23753,1.23773,0
20210104 134300000,1.23796,1.23816,0
20210104 134400000,1.23754,1.23774,0
20210104 134500000,1.23793,1.23813,0
20210104 134600000,1.23829,1.23849,0
20210104 134700000,1.23863,1.23883,0
20210104 134800000,1.23811,1.23831,0
20210104 134900000,1.23839,1.23859,0
20210104 135000000,1.23864,1.23884,0
20210104 135100000,1.23885,1.23905,0
20210104 135200000,1.23904,1.23924,0
20210104 135300000,1.23835,1.23855,0
20210104 135400000,1.23846,1.23866,0
20210104 135500000,1.23853,1.23873,0
20210104 135600000,1.23857,1.23877,0
20210104 135700000,1.23857,1.23877,0
20210104 135800000,1.23769,1.23789,0
20210104 135900000,1.23761,1.23781,0
20210104 140000000,1.23750,1.23770,0
20210104 140100000,1.23735,1.23755,0
20210104 140200000,1.23632,1.23652,0
20210104 140300000,1.23610,1.23630,0
20210104 140400000,1.23584,1.23604,0
20210104 140500000,1.23556,1.23576,0
20210104 140600000,1.23524,1.23544,0
20210104 140700000,1.23405,1.23425,0
20210104 140800000,1.23367,1.23387,0
20210104 140900000,1.23327,1.23347,0
20210104 141000000,1.23285,1.23305,0
20210104 141100000,1.23157,1.23177,0
20210104 141200000,1.23110,1.23130,0
20210104 141300000,1.23062,1.23082,0
20210104 141400000,1.23013,1.23033,0
20210104 141500000,1.22962,1.22982,0
20210104 141600000,1.22827,1.22847,0
20210104 141700000,1.22775,1.22795,0
20210104 141800000,1.22723,1.22743,0
20210104 141900000,1.22671,1.22691,0
20210104 142000000,1.22620,1.22640,0
20210104 142100000,1.22485,1.22505,0
20210104 142200000,1.22435,1.22455,0
20210104 142300000,1.22386,1.22406,0
20210104 142400000,1.22338,1.22358,0
20210104 142500000,1.22208,1.22228,0
20210104 142600000,1.22164,1.22184,0
20210104 142700000,1.22122,1.22142,0
20210104 142800000,1.22083,1.22103,0
20210104 142900000,1.22046,1.22066,0
20210104 143000000,1.21928,1.21948,0
20210104 143100000,1.21897,1.21917,0
20210104 143200000,1.21869,1.21889,0
20210104 143300000,1.21844,1.21864,0
20210104 143400000,1.21738,1.21758,0
20210104 143500000,1.21720,1.21740,0
20210104 143600000,1.21706,1.21726,0
20210104 143700000,1.21695,1.21715,0
20210104 143800000,1.21687,1.21707,0
20210104 143900000,1.21600,1.21620,0
20210104 144000000,1.21600,1.21620,0
20210104 144100000,1.21604,1.21624,0
20210104 144200000,1.21611,1.21631,0
20210104 144300000,1.21622,1.21642,0
20210104 144400000,1.21553,1.21573,0
20210104 144500000,1.21570,1.21590,0
20210104 144600000,1.21591,1.21611,0
20210104 144700000,1.21615,1.21635,0
20210104 144800000,1.21559,1.21579,0
20210104 144900000,1.21588,1.21608,0
20210104 145000000,1.21621,1.21641,0
20210104 145100000,1.21655,1.21675,0
20210104 145200000,1.21692,1.21712,0
20210104 145300000,1.21648,1.21668,0
20210104 145400000,1.21688,1.21708,0
20210104 145500000,1.21730,1.21750,0
20210104 145600000,1.21773,1.21793,0
20210104 145700000,1.21734,1.21754,0
20210104 145800000,1.21779,1.21799,0
20210104 145900000,1.21824,1.21844,0
20210104 150000000,1.21869,1.21889,0
20210104 150100000,1.21915,1.21935,0
20210104 150200000,1.21876,1.21896,0
20210104 150300000,1.21920,1.21940,0
20210104 150400000,1.21964,1.21984,0
20210104 150500000,1.22006,1.22026,0
20210104 150600000,1.22047,1.22067,0
20210104 150700000,1.22003,1.22023,0
20210104 150800000,1.22040,1.22060,0
20210104 150900000,1.22076,1.22096,0
20210104 151000000,1.22109,1.22129,0
20210104 151100000,1.22056,1.22076,0
20210104 151200000,1.22085,1.22105,0
20210104 151300000,1.22110,1.22130,0
20210104 151400000,1.22133,1.22153,0
20210104 151500000,1.22153,1.22173,0
20210104 151600000,1.22087,1.22107,0
20210104 151700000,1.22101,1.22121,0
20210104 151800000,1.22112,1.22132,0
20210104 151900000,1.22119,1.22139,0
20210104 152000000,1.22040,1.22060,0
20210104 152100000,1.22042,1.22062,0
20210104 152200000,1.22040,1.22060,0
20210104 152300000,1.22036,1.22056,0
20210104 152400000,1.22028,1.22048,0
20210104 152500000,1.21934,1.21954,0
20210104 152600000,1.21921,1.21941,0
20210104 152700000,1.21905,1.21925,0
20210104 152800000,1.21887,1.21907,0
20210104 152900000,1.21867,1.21887,0
20210104 153000000,1.21761,1.21781,0
20210104 153100000,1.21736,1.21756,0
20210104 153200000,1.21710,1.21730,0
20210104 153300000,1.21683,1.21703,0
20210104 153400000,1.21571,1.21591,0
20210104 153500000,1.21541,1.21561,0
20210104 153600000,1.21511,1.21531,0
20210104 153700000,1.21480,1.21500,0
20210104 153800000,1.21449,1.21469,0
20210104 153900000,1.21335,1.21355,0
20210104 154000000,1.21305,1.21325,0
20210104 154100000,1.21275,1.21295,0
20210104 154200000,1.21247,1.21267,0
20210104 154300000,1.21135,1.21155,0
20210104 154400000,1.21109,1.21129,0
20210104 154500000,1.21085,1.21105,0
20210104 154600000,1.21063,1.21083,0
20210104 154700000,1.21043,1.21063,0
20210104 154800000,1.20942,1.20962,0
20210104 154900000,1.20927,1.20947,0
20210104 155000000,1.20915,1.20935,0
20210104 155100000,1.20906,1.20926,0
20210104 155200000,1.20900,1.20920,0
20210104 155300000,1.20815,1.20835,0
20210104 155400000,1.20816,1.20836,0
20210104 155500000,1.20821,1.20841,0
20210104 155600000,1.20830,1.20850,0
20210104 155700000,1.20759,1.20779,0
20210104 155800000,1.20776,1.20796,0
20210104 155900000,1.20797,1.20817,0
20210104 160000000,1.20821,1.20841,0
20210104 160100000,1.20850,1.20870,0
20210104 160200000,1.20799,1.20819,0
20210104 160300000,1.20836,1.20856,0
20210104 160400000,1.20877,1.20897,0
20210104 160500000,1.20922,1.20942,0
20210104 160600000,1.20886,1.20906,0
20210104 160700000,1.20938,1.20958,0
20210104 160800000,1.20994,1.21014,0
20210104 160900000,1.21053,1.21073,0
20210104 161000000,1.21114,1.21134,0
20210104 161100000,1.21096,1.21116,0
20210104 161200000,1.21163,1.21183,0
20210104 161300000,1.21234,1.21254,0
20210104 161400000,1.21306,1.21326,0
20210104 161500000,1.21381,1.21401,0
20210104 161600000,1.21373,1.21393,0
20210104 161700000,1.21451,1.21471,0
20210104 161800000,1.21531,1.21551,0
20210104 161900000,1.21611,1.21631,0
20210104 162000000,1.21608,1.21628,0
20210104 162100000,1.21690,1.21710,0
20210104 162200000,1.21772,1.21792,0
20210104 162300000,1.21853,1.21873,0
20210104 162400000,1.21935,1.21955,0
20210104 162500000,1.21932,1.21952,0
20210104 162600000,1.22011,1.22031,0
20210104 162700000,1.22090,1.22110,0
20210104 162800000,1.22167,1.22187,0
20210104 162900000,1.22159,1.22179,0
20210104 163000000,1.22233,1.22253,0
20210104 163100000,1.22305,1.22325,0
20210104 163200000,1.22374,1.22394,0
20210104 163300000,1.22441,1.22461,0
20210104 163400000,1.22422,1.22442,0
20210104 163500000,1.22484,1.22504,0
20210104 163600000,1.22543,1.22563,0
20210104 163700000,1.22598,1.22618,0
20210104 163800000,1.22651,1.22671,0
20210104 163900000,1.22617,1.22637,0
20210104 164000000,1.22663,1.22683,0
20210104 164100000,1.22706,1.22726,0
20210104 164200000,1.22746,1.22766,0
20210104 164300000,1.22699,1.22719,0
20210104 164400000,1.22733,1.22753,0
20210104 164500000,1.22763,1.22783,0
20210104 164600000,1.22790,1.22810,0
20210104 164700000,1.22814,1.22834,0
20210104 164800000,1.22752,1.22772,0
20210104 164900000,1.22771,1.22791,0
20210104 165000000,1.22787,1.22807,0
20210104 165100000,1.22800,1.22820,0
20210104 165200000,1.22728,1.22748,0
20210104 165300000,1.22737,1.22757,0
20210104 165400000,1.22744,1.22764,0
20210104 165500000,1.22750,1.22770,0
20210104 165600000,1.22755,1.22775,0
20210104 165700000,1.22674,1.22694,0
20210104 165800000,1.22677,1.22697,0
20210104 165900000,1.22678,1.22698,0
20210104 170000000,1.22680,1.22700,0
20210104 170100000,1.22681,1.22701,0
20210104 170200000,1.22598,1.22618,0
20210104 170300000,1.22600,1.22620,0
20210104 170400000,1.22602,1.22622,0
20210104 170500000,1.22606,1.22626,0
20210104 170600000,1.22527,1.22547,0
20210104 170700000,1.22532,1.22552,0
20210104 170800000,1.22540,1.22560,0
20210104 170900000,1.22549,1.22569,0
20210104 171000000,1.22561,1.22581,0
20210104 171100000,1.22491,1.22511,0
20210104 171200000,1.22508,1.22528,0
20210104 171300000,1.22527,1.22547,0
20210104 171400000,1.22549,1.22569,0
20210104 171500000,1.22490,1.22510,0
20210104 171600000,1.22518,1.22538,0
20210104 171700000,1.22549,1.22569,0
20210104 171800000,1.22584,1.22604,0
20210104 171900000,1.22622,1.22642,0
20210104 172000000,1.22580,1.22600,0
20210104 172100000,1.22625,1.22645,0
20210104 172200000,1.22674,1.22694,0
20210104 172300000,1.22726,1.22746,0
20210104 172400000,1.22781,1.22801,0
20210104 172500000,1.22757,1.22777,0
20210104 172600000,1.22819,1.22839,0
20210104 172700000,1.22885,1.22905,0
20210104 172800000,1.22953,1.22973,0
20210104 172900000,1.22941,1.22961,0
20210104 173000000,1.23016,1.23036,0
20210104 173100000,1.23093,1.23113,0
20210104 173200000,1.23173,1.23193,0
20210104 173300000,1.23255,1.23275,0
20210104 173400000,1.23255,1.23275,0
20210104 173500000,1.23341,1.23361,0
20210104 173600000,1.23429,1.23449,0
20210104 173700000,1.23518,1.23538,0
20210104 173800000,1.23524,1.23544,0
20210104 173900000,1.23615,1.23635,0
20210104 174000000,1.23707,1.23727,0
20210104 174100000,1.23799,1.23819,0
20210104 174200000,1.23891,1.23911,0
20210104 174300000,1.23899,1.23919,0
20210104 174400000,1.23990,1.24010,0
20210104 174500000,1.24080,1.24100,0
20210104 174600000,1.24169,1.24189,0
20210104 174700000,1.24257,1.24277,0
20210104 174800000,1.24259,1.24279,0
20210104 174900000,1.24344,1.24364,0
20210104 175000000,1.24426,1.24446,0
20210104 175100000,1.24506,1.24526,0
20210104 175200000,1.24499,1.24519,0
20210104 175300000,1.24573,1.24593,0
20210104 175400000,1.24645,1.24665,0
20210104 175500000,1.24713,1.24733,0
20210104 175600000,1.24778,1.24798,0
20210104 175700000,1.24756,1.24776,0
20210104 175800000,1.24814,1.24834,0
20210104 175900000,1.24868,1.24888,0
20210104 180000000,1.24918,1.24938,0
20210104 180100000,1.24881,1.24901,0
20210104 180200000,1.24924,1.24944,0
20210104 180300000,1.24963,1.24983,0
20210104 180400000,1.24998,1.25018,0
20210104 180500000,1.25029,1.25049,0
20210104 180600000,1.24972,1.24992,0
20210104 180700000,1.24995,1.25015,0
20210104 180800000,1.25015,1.25035,0
20210104 180900000,1.25031,1.25051,0
20210104 181000000,1.25043,1.25063,0
20210104 181100000,1.24969,1.24989,0
20210104 181200000,1.24975,1.24995,0
20210104 181300000,1.24978,1.24998,0
20210104 181400000,1.24978,1.24998,0
20210104 181500000,1.24892,1.24912,0
20210104 181600000,1.24887,1.24907,0
20210104 181700000,1.24880,1.24900,0
20210104 181800000,1.24871,1.24891,0
20210104 181900000,1.24860,1.24880,0
20210104 182000000,1.24764,1.24784,0
20210104 182100000,1.24751,1.24771,0
20210104 182200000,1.24736,1.24756,0
20210104 182300000,1.24721,1.24741,0
20210104 182400000,1.24622,1.24642,0
20210104 182500000,1.24607,1.24627,0
20210104 182600000,1.24592,1.24612,0
20210104 182700000,1.24577,1.24597,0
20210104 182800000,1.24562,1.24582,0
20210104 182900000,1.24466,1.24486,0
20210104 183000000,1.24453,1.24473,0
20210104 183100000,1.24443,1.24463,0
20210104 183200000,1.24434,1.24454,0
20210104 183300000,1.24426,1.24446,0
20210104 183400000,1.24338,1.24358,0
20210104 183500000,1.24335,1.24355,0
20210104 183600000,1.24334,1.24354,0
20210104 183700000,1.24336,1.24356,0
20210104 183800000,1.24257,1.24277,0
20210104 183900000,1.24264,1.24284,0
20210104 184000000,1.24275,1.24295,0
20210104 184100000,1.24288,1.24308,0
20210104 184200000,1.24304,1.24324,0
20210104 184300000,1.24240,1.24260,0
20210104 184400000,1.24262,1.24282,0
20210104 184500000,1.24288,1.24308,0
20210104 184600000,1.24316,1.24336,0
20210104 184700000,1.24264,1.24284,0
20210104 184800000,1.24298,1.24318,0
20210104 184900000,1.24335,1.24355,0
20210104 185000000,1.24375,1.24395,0
20210104 185100000,1.24417,1.24437,0
20210104 185200000,1.24378,1.24398,0
20210104 185300000,1.24425,1.24445,0
20210104 185400000,1.24475,1.24495,0
20210104 185500000,1.24526,1.24546,0
20210104 185600000,1.24578,1.24598,0
20210104 185700000,1.24549,1.24569,0
20210104 185800000,1.24604,1.24624,0
20210104 185900000,1.24661,1.24681,0
20210104 190000000,1.24718,1.24738,0
20210104 190100000,1.24692,1.24712,0
20210104 190200000,1.24749,1.24769,0
20210104 190300000,1.24807,1.24827,0
20210104 190400000,1.24865,1.24885,0
20210104 190500000,1.24921,1.24941,0
20210104 190600000,1.24894,1.24914,0
20210104 190700000,1.24949,1.24969,0
20210104 190800000,1.25002,1.25022,0
20210104 190900000,1.25054,1.25074,0
20210104 191000000,1.25020,1.25040,0
20210104 191100000,1.25068,1.25088,0
20210104 191200000,1.25114,1.25134,0
20210104 191300000,1.25157,1.25177,0
20210104 191400000,1.25197,1.25217,0
20210104 191500000,1.25150,1.25170,0
20210104 191600000,1.25184,1.25204,0
20210104 191700000,1.25215,1.25235,0
20210104 191800000,1.25242,1.25262,0
20210104 191900000,1.25266,1.25286,0
20210104 192000000,1.25202,1.25222,0
20210104 192100000,1.25218,1.25238,0
20210104 192200000,1.25231,1.25251,0
20210104 192300000,1.25239,1.25259,0
20210104 192400000,1.25160,1.25180,0
20210104 192500000,1.25161,1.25181,0
20210104 192600000,1.25157,1.25177,0
20210104 192700000,1.25150,1.25170,0
20210104 192800000,1.25139,1.25159,0
20210104 192900000,1.25041,1.25061,0
20210104 193000000,1.25023,1.25043,0
20210104 193100000,1.25001,1.25021,0
20210104 193200000,1.24976,1.24996,0
20210104 193300000,1.24864,1.24884,0
20210104 193400000,1.24833,1.24853,0
20210104 193500000,1.24798,1.24818,0
20210104 193600000,1.24762,1.24782,0
20210104 193700000,1.24722,1.24742,0
20210104 193800000,1.24597,1.24617,0
20210104 193900000,1.24554,1.24574,0
20210104 194000000,1.24509,1.24529,0
20210104 194100000,1.24462,1.24482,0
20210104 194200000,1.24415,1.24435,0
20210104 194300000,1.24283,1.24303,0
20210104 194400000,1.24233,1.24253,0
20210104 194500000,1.24184,1.24204,0
20210104 194600000,1.24134,1.24154,0
20210104 194700000,1.24002,1.24022,0
20210104 194800000,1.23953,1.23973,0
20210104 194900000,1.23905,1.23925,0
20210104 195000000,1.23858,1.23878,0
20210104 195100000,1.23812,1.23832,0
20210104 195200000,1.23685,1.23705,0
20210104 195300000,1.23642,1.23662,0
20210104 195400000,1.23602,1.23622,0
20210104 195500000,1.23564,1.23584,0
20210104 195600000,1.23445,1.23465,0
20210104 195700000,1.23412,1.23432,0
20210104 195800000,1.23382,1.23402,0
20210104 195900000,1.23355,1.23375,0
20210104 200000000,1.23331,1.23351,0
20210104 200100000,1.23227,1.23247,0
20210104 200200000,1.23210,1.23230,0
20210104 200300000,1.23196,1.23216,0
20210104 200400000,1.23185,1.23205,0
20210104 200500000,1.23178,1.23198,0
20210104 200600000,1.23091,1.23111,0
20210104 200700000,1.23091,1.23111,0
20210104 200800000,1.23094,1.23114,0
20210104 200900000,1.23101,1.23121,0
20210104 201000000,1.23028,1.23048,0
20210104 201100000,1.23041,1.23061,0
20210104 201200000,1.23058,1.23078,0
20210104 201300000,1.23078,1.23098,0
20210104 201400000,1.23100,1.23120,0
20210104 201500000,1.23042,1.23062,0
20210104 201600000,1.23070,1.23090,0
20210104 201700000,1.23100,1.23120,0
20210104 201800000,1.23133,1.23153,0
20210104 201900000,1.23083,1.23103,0
20210104 202000000,1.23119,1.23139,0
20210104 202100000,1.23157,1.23177,0
20210104 202200000,1.23196,1.23216,0
20210104 202300000,1.23236,1.23256,0
20210104 202400000,1.23192,1.23212,0
20210104 202500000,1.23233,1.23253,0
20210104 202600000,1.23275,1.23295,0
20210104 202700000,1.23316,1.23336,0
20210104 202800000,1.23357,1.23377,0
20210104 202900000,1.23313,1.23333,0
20210104 203000000,1.23352,1.23372,0
20210104 203100000,1.23391,1.23411,0
20210104 203200000,1.23428,1.23448,0
20210104 203300000,1.23379,1.23399,0
20210104 203400000,1.23413,1.23433,0
20210104 203500000,1.23444,1.23464,0
20210104 203600000,1.23474,1.23494,0
20210104 203700000,1.23501,1.23521,0
20210104 203800000,1.23442,1.23462,0
20210104 203900000,1.23463,1.23483,0
20210104 204000000,1.23482,1.23502,0
20210104 204100000,1.23498,1.23518,0
20210104 204200000,1.23427,1.23447,0
20210104 204300000,1.23437,1.23457,0
20210104 204400000,1.23443,1.23463,0
20210104 204500000,1.23447,1.23467,0
20210104 204600000,1.23447,1.23467,0
20210104 204700000,1.23360,1.23380,0
20210104 204800000,1.23354,1.23374,0
20210104 204900000,1.23344,1.23364,0
20210104 205000000,1.23331,1.23351,0
20210104 205100000,1.23316,1.23336,0
20210104 205200000,1.23213,1.23233,0
20210104 205300000,1.23192,1.23212,0
20210104 205400000,1.23168,1.23188,0
20210104 205500000,1.23141,1.23161,0
20210104 205600000,1.23029,1.23049,0
20210104 205700000,1.22998,1.23018,0
20210104 205800000,1.22965,1.22985,0
20210104 205900000,1.22931,1.22951,0
20210104 210000000,1.22895,1.22915,0
20210104 210100000,1.22774,1.22794,0
20210104 210200000,1.22736,1.22756,0
20210104 210300000,1.22697,1.22717,0
20210104 210400000,1.22658,1.22678,0
20210104 210500000,1.22535,1.22555,0
20210104 210600000,1.22495,1.22515,0
20210104 210700000,1.22457,1.22477,0
20210104 210800000,1.22418,1.22438,0
20210104 210900000,1.22381,1.22401,0
20210104 211000000,1.22262,1.22282,0
20210104 211100000,1.22227,1.22247,0
20210104 211200000,1.22194,1.22214,0
20210104 211300000,1.22164,1.22184,0
20210104 211400000,1.22135,1.22155,0
20210104 211500000,1.22026,1.22046,0
20210104 211600000,1.22003,1.22023,0
20210104 211700000,1.21982,1.22002,0
20210104 211800000,1.21965,1.21985,0
20210104 211900000,1.21868,1.21888,0
20210104 212000000,1.21857,1.21877,0
20210104 212100000,1.21850,1.21870,0
20210104 212200000,1.21847,1.21867,0
20210104 212300000,1.21848,1.21868,0
20210104 212400000,1.21769,1.21789,0
20210104 212500000,1.21777,1.21797,0
20210104 212600000,1.21790,1.21810,0
20210104 212700000,1.21807,1.21827,0
20210104 212800000,1.21744,1.21764,0
20210104 212900000,1.21768,1.21788,0
20210104 213000000,1.21797,1.21817,0
20210104 213100000,1.21829,1.21849,0
20210104 213200000,1.21866,1.21886,0
20210104 213300000,1.21822,1.21842,0
20210104 213400000,1.21866,1.21886,0
20210104 213500000,1.21913,1.21933,0
20210104 213600000,1.21964,1.21984,0
20210104 213700000,1.22017,1.22037,0
20210104 213800000,1.21990,1.22010,0
20210104 213900000,1.22049,1.22069,0
20210104 214000000,1.22111,1.22131,0
20210104 214100000,1.22175,1.22195,0
20210104 214200000,1.22158,1.22178,0
20210104 214300000,1.22226,1.22246,0
20210104 214400000,1.22295,1.22315,0
20210104 214500000,1.22366,1.22386,0
20210104 214600000,1.22438,1.22458,0
20210104 214700000,1.22427,1.22447,0
20210104 214800000,1.22500,1.22520,0
20210104 214900000,1.22573,1.22593,0
20210104 215000000,1.22646,1.22666,0
20210104 215100000,1.22635,1.22655,0
20210104 215200000,1.22707,1.22727,0
20210104 215300000,1.22778,1.22798,0
20210104 215400000,1.22849,1.22869,0
20210104 215500000,1.22917,1.22937,0
20210104 215600000,1.22901,1.22921,0
20210104 215700000,1.22966,1.22986,0
20210104 215800000,1.23029,1.23049,0
20210104 215900000,1.23090,1.23110,0
20210104 220000000,1.23149,1.23169,0
20210104 220100000,1.23121,1.23141,0
20210104 220200000,1.23175,1.23195,0
20210104 220300000,1.23225,1.23245,0
20210104 220400000,1.23273,1.23293,0
20210104 220500000,1.23234,1.23254,0
20210104 220600000,1.23276,1.23296,0
20210104 220700000,1.23314,1.23334,0
20210104 220800000,1.23350,1.23370,0
20210104 220900000,1.23382,1.23402,0
20210104 221000000,1.23327,1.23347,0
20210104 221100000,1.23353,1.23373,0
20210104 221200000,1.23376,1.23396,0
20210104 221300000,1.23397,1.23417,0
20210104 221400000,1.23330,1.23350,0
20210104 221500000,1.23345,1.23365,0
20210104 221600000,1.23357,1.23377,0
20210104 221700000,1.23366,1.23386,0
20210104 221800000,1.23374,1.23394,0
20210104 221900000,1.23295,1.23315,0
20210104 222000000,1.23299,1.23319,0
20210104 222100000,1.23301,1.23321,0
20210104 222200000,1.23301,1.23321,0
20210104 222300000,1.23300,1.23320,0
20210104 222400000,1.23215,1.23235,0
20210104 222500000,1.23212,1.23232,0
20210104 222600000,1.23209,1.23229,0
20210104 222700000,1.23206,1.23226,0
20210104 222800000,1.23120,1.23140,0
20210104 222900000,1.23117,1.23137,0
20210104 223000000,1.23115,1.23135,0
20210104 223100000,1.23114,1.23134,0
20210104 223200000,1.23114,1.23134,0
20210104 223300000,1.23032,1.23052,0
20210104 223400000,1.23035,1.23055,0
20210104 223500000,1.23040,1.23060,0
20210104 223600000,1.23047,1.23067,0
20210104 223700000,1.22973,1.22993,0
20210104 223800000,1.22985,1.23005,0
20210104 223900000,1.23000,1.23020,0
20210104 224000000,1.23017,1.23037,0
20210104 224100000,1.23038,1.23058,0
20210104 224200000,1.22978,1.22998,0
20210104 224300000,1.23006,1.23026,0
20210104 224400000,1.23036,1.23056,0
20210104 224500000,1.23070,1.23090,0
20210104 224600000,1.23108,1.23128,0
20210104 224700000,1.23066,1.23086,0
20210104 224800000,1.23111,1.23131,0
20210104 224900000,1.23160,1.23180,0
20210104 225000000,1.23212,1.23232,0
20210104 225100000,1.23185,1.23205,0
20210104 225200000,1.23244,1.23264,0
20210104 225300000,1.23308,1.23328,0
20210104 225400000,1.23374,1.23394,0
20210104 225500000,1.23444,1.23464,0
20210104 225600000,1.23433,1.23453,0
20210104 225700000,1.23509,1.23529,0
20210104 225800000,1.23588,1.23608,0
20210104 225900000,1.23669,1.23689,0
20210104 230000000,1.23669,1.23689,0
20210104 230100000,1.23755,1.23775,0
20210104 230200000,1.23843,1.23863,0
20210104 230300000,1.23933,1.23953,0
20210104 230400000,1.24024,1.24044,0
20210104 230500000,1.24033,1.24053,0
20210104 230600000,1.24126,1.24146,0
20210104 230700000,1.24220,1.24240,0
20210104 230800000,1.24314,1.24334,0
20210104 230900000,1.24408,1.24428,0
20210104 231000000,1.24419,1.24439,0
20210104 231100000,1.24513,1.24533,0
20210104 231200000,1.24606,1.24626,0
20210104 231300000,1.24698,1.24718,0
20210104 231400000,1.24705,1.24725,0
20210104 231500000,1.24794,1.24814,0
20210104 231600000,1.24882,1.24902,0
20210104 231700000,1.24967,1.24987,0
20210104 231800000,1.25050,1.25070,0
20210104 231900000,1.25047,1.25067,0
